Wavelength (μm),Flux (Center Region),Error (Center Region),Flux (Ring Region),Error (Ring Region)
4.953417889751824,3512.035804654345,53.467799753255306,93.53551728048443,13.930235920960047
4.9542050836610985,3509.060375072338,50.93301250125505,100.27294733494888,13.785590064905342
4.954992277570373,3505.0725380226418,51.505560148817935,97.79871848777488,13.530388596317039
4.955779471479647,3496.0584113980517,52.515682236888054,96.66202163696289,13.669800412231405
4.956566665388921,3478.6803117916907,54.03092821418004,94.77642737494574,14.62046832596111
4.957353859298196,3482.4663579493395,57.967508582466444,95.78464847140842,14.542825346235102
4.95814105320747,3468.576858708888,57.42812345958663,98.77195287633825,13.719124190563031
4.958928247116744,3479.8992637351707,53.63300270325239,90.80561037416811,13.19625475830177
4.9597154410260185,3476.6177270206404,52.260543458544454,90.82567087809245,13.131387316367608
4.960502634935293,3485.189564646026,51.93388920383322,89.9504338959117,13.046265550062126
4.961289828844567,3476.9853726610727,51.818977789627986,89.48302648096909,14.187820487073683
4.962077022753841,3478.2537992500966,52.96461594948344,97.32266023423936,15.12709761959146
4.962864216663116,3476.4928562493974,56.27593642442635,92.82981900815611,15.175083739322352
4.963651410572389,3465.6128246166086,56.59461622839043,95.66698724252207,14.05612946724862
4.964438604481663,3472.4115868085696,54.25559557807531,99.72610869231048,13.606187981575275
4.965225798390938,3466.0134356463395,53.05001511438568,98.88694273395303,12.943872402655124
4.966012992300212,3496.8773905436196,51.73719544759707,97.24767294047791,13.33471376169944
4.966800186209486,3494.9933015799816,50.95713624753533,93.14518177362136,14.152229797211335
4.96758738011876,3486.149376386478,52.067414226271296,97.50253220546392,14.603581007823486
4.968374574028035,3495.1545417691455,56.28594776407222,97.86287105230637,14.189780297898224
4.969161767937309,3496.266236481843,58.296215132242686,97.6049099203981,13.846415147714195
4.969948961846583,3492.891642252604,56.33267663344612,93.76829858473789,13.876408078332119
4.970736155755858,3476.0519522207755,53.48430556285035,97.30438081717786,14.021151920829912
4.971523349665132,3475.9820790231965,50.76800171813188,98.16947268262322,14.266440906664952
4.972310543574406,3479.025612913532,49.20342535389133,95.35081934045863,14.83771322128911
4.9730977374836804,3479.913481912495,50.19789855104015,97.59119255160108,13.838352287804854
4.973884931392955,3499.961312753183,55.745488453734794,98.92564128357687,13.193098247752713
4.974672125302229,3507.8824428982207,59.91189529785515,95.89059551851248,13.027304560501323
4.975459319211502,3498.580461666908,58.59701363291754,94.51284912486135,13.180931723078919
4.976246513120777,3500.28916347174,55.24692361136541,93.95321047747576,13.84201346971144
4.977033707030051,3505.336259253231,50.50522172513968,102.09776296733338,15.292051795910494
4.977820900939325,3505.4622798966775,47.7951682209135,98.35482797504943,15.213752743373027
4.9786080948486,3484.5249837239585,48.875960788524765,104.61664100929544,14.249985352346618
4.979395288757874,3492.372691213349,54.80643369347867,98.40528417516637,13.440034338395996
4.980182482667148,3488.9446252893517,60.8854071086995,96.16052001199604,13.047076335397012
4.980969676576422,3507.3138148931807,60.84990135018822,93.9158216405798,13.218034663024637
4.981756870485697,3518.227671682099,55.95880345674121,91.21195814344618,13.81813253999597
4.982544064394971,3528.9926192672165,50.49639371821584,90.63483080451871,14.737943456566756
4.983331258304245,3526.185824547285,47.681754769289995,99.65494876437717,14.635680786894929
4.98411845221352,3509.051373893832,49.38949157164624,101.32119675624517,14.284404519427321
4.984905646122794,3498.3773460859134,54.450242513917274,101.67453219566816,13.54390273239568
4.985692840032068,3507.3369317702304,61.612298156362414,103.95391374752845,13.491332104965261
4.986480033941342,3493.8675989221642,61.13497237228552,104.33612060546875,14.438906698480068
4.987267227850616,3491.917382887852,55.34869304947476,101.8768483856578,14.829301378159233
4.98805442175989,3511.909947148076,49.8763770572491,105.67449593249663,14.495806225921639
4.988841615669164,3519.6059118200233,47.477458199781815,103.51628866313416,13.79826135310774
4.989628809578439,3518.0265728985823,49.592955398771544,101.93690660264757,12.925810450526935
